EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM716,33,26-35,No,Travel_Frequently,827,Research & Development,1,4,Other,1,998,3,Female,84,4,2,Healthcare Representative,2,Married,"$5,488.00",5k-10k,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2
RM717,41,36-45,No,Travel_Frequently,840,Research & Development,9,3,Medical,1,999,1,Male,64,3,5,Research Director,3,Divorced,"$19,419.00",15k+,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11
RM718,27,26-35,No,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,1,1001,3,Female,37,3,1,Laboratory Technician,2,Married,"$2,811.00",Upto 5k,12086,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
RM719,45,36-45,No,Non-Travel,248,Research & Development,23,2,Life Sciences,1,1002,4,Male,42,3,2,Laboratory Technician,1,Married,"$3,633.00",Upto 5k,14039,1,Y,Yes,15,3,3,80,1,9,2,3,9,8,0,8
RM720,47,46-55,No,Travel_Rarely,955,Sales,4,2,Life Sciences,1,1003,4,Female,83,3,2,Sales Executive,4,Single,"$4,163.00",Upto 5k,8571,1,Y,Yes,17,3,3,80,0,9,0,3,9,0,0,7
RM721,30,26-35,Yes,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,1004,1,Female,48,3,1,Research Scientist,3,Married,"$2,132.00",Upto 5k,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1
RM722,50,46-55,No,Travel_Rarely,939,Research & Development,24,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,"$13,973.00",10k-15k,4161,3,Y,Yes,18,3,4,80,1,22,2,3,12,11,1,5
RM723,38,36-45,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,"$2,684.00",Upto 5k,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2
RM724,46,46-55,No,Travel_Rarely,566,Research & Development,7,2,Medical,1,1007,4,Male,75,3,3,Manufacturing Director,3,Divorced,"$10,845.00",10k-15k,24208,6,Y,No,13,3,2,80,1,13,3,3,8,7,0,7
RM725,24,18-25,No,Travel_Rarely,1206,Research & Development,17,1,Medical,1,1009,4,Female,41,2,2,Manufacturing Director,3,Divorced,"$4,377.00",Upto 5k,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2
RM726,35,26-35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,"$3,743.00",Upto 5k,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2
RM727,31,26-35,No,Travel_Frequently,853,Research & Development,1,1,Life Sciences,1,1011,3,Female,96,3,2,Manufacturing Director,1,Married,"$4,148.00",Upto 5k,11275,1,Y,No,12,3,3,80,1,4,1,3,4,3,0,3
RM728,18,18-25,No,Non-Travel,287,Research & Development,5,2,Life Sciences,1,1012,2,Male,73,3,1,Research Scientist,4,Single,"$1,051.00",Upto 5k,13493,1,Y,No,15,3,4,80,0,0,2,3,0,0,0,0
RM729,54,46-55,No,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,"$10,739.00",10k-15k,13943,8,Y,No,11,3,3,80,1,22,2,3,10,7,0,8
RM730,35,26-35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,3,Divorced,"$10,388.00",10k-15k,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
RM731,30,26-35,No,Travel_Rarely,153,Research & Development,8,2,Life Sciences,1,1015,2,Female,73,4,3,Research Director,1,Married,"$11,416.00",10k-15k,17802,0,Y,Yes,12,3,3,80,3,9,4,2,8,7,1,7
RM732,20,18-25,Yes,Travel_Rarely,1097,Research & Development,11,3,Medical,1,1016,4,Female,98,2,1,Research Scientist,1,Single,"$2,600.00",Upto 5k,18275,1,Y,Yes,15,3,1,80,0,1,2,3,1,0,0,0
RM733,30,26-35,Yes,Travel_Frequently,109,Research & Development,5,3,Medical,1,1017,2,Female,60,3,1,Laboratory Technician,2,Single,"$2,422.00",Upto 5k,25725,0,Y,No,17,3,1,80,0,4,3,3,3,2,1,2
RM734,26,26-35,No,Travel_Rarely,1066,Research & Development,2,2,Medical,1,1018,4,Male,32,4,2,Manufacturing Director,4,Married,"$5,472.00",5k-10k,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3
RM735,22,18-25,No,Travel_Rarely,217,Research & Development,8,1,Life Sciences,1,1019,2,Male,94,1,1,Laboratory Technician,1,Married,"$2,451.00",Upto 5k,6881,1,Y,No,15,3,1,80,1,4,3,2,4,3,1,1
RM736,48,46-55,No,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,1022,1,Male,97,2,2,Healthcare Representative,3,Single,"$4,240.00",Upto 5k,13119,2,Y,No,13,3,4,80,0,19,0,3,2,2,2,2
RM737,48,46-55,No,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,1024,3,Male,78,2,3,Healthcare Representative,3,Single,"$10,999.00",10k-15k,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
RM738,41,36-45,No,Travel_Rarely,549,Research & Development,7,2,Medical,1,1025,4,Female,42,3,2,Manufacturing Director,3,Single,"$5,003.00",5k-10k,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1
RM739,39,36-45,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,"$12,742.00",10k-15k,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
RM740,27,26-35,No,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,1027,1,Female,47,3,2,Manufacturing Director,4,Married,"$4,227.00",Upto 5k,4658,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
RM741,35,26-35,No,Travel_Rarely,802,Research & Development,10,3,Other,1,1028,2,Male,45,3,1,Laboratory Technician,4,Divorced,"$3,917.00",Upto 5k,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2
RM742,42,36-45,No,Travel_Rarely,265,Sales,5,2,Marketing,1,1029,4,Male,90,3,5,Manager,3,Married,"$18,303.00",15k+,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0
RM743,50,46-55,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,"$2,380.00",Upto 5k,20165,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0
RM744,59,55+,No,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,1032,3,Female,69,2,4,Manufacturing Director,4,Single,"$13,726.00",10k-15k,21829,3,Y,Yes,13,3,1,80,0,30,4,3,5,3,4,3
RM745,37,36-45,Yes,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1033,1,Female,61,1,2,Healthcare Representative,2,Married,"$4,777.00",Upto 5k,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0
RM746,55,46-55,No,Travel_Frequently,135,Research & Development,18,4,Medical,1,1034,3,Male,62,3,2,Healthcare Representative,2,Married,"$6,385.00",5k-10k,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7
RM747,41,36-45,No,Non-Travel,247,Research & Development,7,1,Life Sciences,1,1035,2,Female,55,1,5,Research Director,3,Divorced,"$19,973.00",15k+,20284,1,Y,No,22,4,2,80,2,21,3,3,21,16,5,10
RM748,38,36-45,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,"$6,861.00",5k-10k,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0
RM749,26,26-35,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,79,1,2,Sales Executive,1,Single,"$4,969.00",Upto 5k,21813,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
RM750,52,46-55,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1,Female,57,1,5,Manager,4,Married,"$19,845.00",15k+,25846,1,Y,No,15,3,4,80,1,33,3,3,32,14,6,9
RM751,44,36-45,No,Travel_Rarely,1448,Sales,28,3,Medical,1,1039,4,Female,53,4,4,Sales Executive,4,Married,"$13,320.00",10k-15k,11737,3,Y,Yes,18,3,3,80,1,23,2,3,12,11,11,11
RM752,50,46-55,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,"$6,347.00",5k-10k,24920,0,Y,No,12,3,1,80,1,19,3,3,18,7,0,13
RM753,36,36-45,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1,1042,3,Female,43,4,1,Laboratory Technician,1,Single,"$2,743.00",Upto 5k,8269,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14
RM754,39,36-45,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,Female,82,3,3,Manufacturing Director,1,Single,"$10,880.00",10k-15k,5083,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
RM755,33,26-35,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,2,Female,88,2,1,Sales Representative,4,Single,"$2,342.00",Upto 5k,21437,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2
RM756,45,36-45,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,1045,4,Female,90,3,4,Manager,4,Married,"$17,650.00",15k+,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1
RM757,32,26-35,No,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,"$4,025.00",Upto 5k,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7
RM758,34,26-35,No,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,Sales Executive,4,Divorced,"$9,725.00",5k-10k,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9
RM759,59,55+,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,1048,2,Male,66,3,3,Manager,4,Married,"$11,904.00",10k-15k,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4
RM760,45,36-45,No,Travel_Rarely,788,Human Resources,24,4,Medical,1,1049,2,Male,36,3,1,Human Resources,2,Single,"$2,177.00",Upto 5k,8318,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4
RM761,53,46-55,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,"$7,525.00",5k-10k,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12
RM762,36,36-45,Yes,Travel_Rarely,660,Research & Development,15,3,Other,1,1052,1,Male,81,3,2,Laboratory Technician,3,Divorced,"$4,834.00",Upto 5k,7858,7,Y,No,14,3,2,80,1,9,3,2,1,0,0,0
RM763,26,26-35,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,"$2,042.00",Upto 5k,15346,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
RM764,34,26-35,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,1055,3,Female,87,3,1,Sales Representative,3,Married,"$2,220.00",Upto 5k,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0
RM765,28,26-35,No,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,"$1,052.00",Upto 5k,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
RM766,38,36-45,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,"$2,821.00",Upto 5k,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2
RM767,50,46-55,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,"$19,237.00",15k+,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7
RM768,37,36-45,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,"$4,107.00",Upto 5k,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1
RM769,40,36-45,No,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,"$8,396.00",5k-10k,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5
RM770,26,26-35,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,"$2,007.00",Upto 5k,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3
RM771,46,46-55,No,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,"$19,627.00",15k+,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2
RM772,54,46-55,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,"$10,686.00",10k-15k,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0
RM773,56,55+,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,"$2,942.00",Upto 5k,12154,2,Y,No,19,3,2,80,1,18,4,3,5,4,0,3
RM774,36,36-45,No,Travel_Rarely,796,Research & Development,12,5,Medical,1,1073,4,Female,51,2,3,Manufacturing Director,4,Single,"$8,858.00",5k-10k,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8
RM775,55,46-55,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,"$16,756.00",15k+,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2
RM776,43,36-45,No,Travel_Rarely,415,Sales,25,3,Medical,1,1076,3,Male,79,2,3,Sales Executive,4,Divorced,"$10,798.00",10k-15k,5268,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0
RM777,20,18-25,Yes,Travel_Frequently,769,Sales,9,3,Marketing,1,1077,4,Female,54,3,1,Sales Representative,4,Single,"$2,323.00",Upto 5k,17205,1,Y,Yes,14,3,2,80,0,2,3,3,2,2,0,2
RM778,21,18-25,Yes,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,3,Female,36,2,1,Laboratory Technician,1,Single,"$1,416.00",Upto 5k,17258,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0
RM779,46,46-55,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,"$4,615.00",Upto 5k,21029,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7
RM780,51,46-55,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,"$2,461.00",Upto 5k,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7
RM781,28,26-35,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,2,Male,72,2,3,Healthcare Representative,1,Single,"$8,722.00",5k-10k,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
RM782,26,26-35,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,"$3,955.00",Upto 5k,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
RM783,30,26-35,No,Travel_Rarely,1176,Research & Development,20,3,Other,1,1084,3,Male,85,3,2,Manufacturing Director,1,Married,"$9,957.00",5k-10k,9096,0,Y,No,15,3,3,80,1,7,1,2,6,2,0,2
RM784,41,36-45,No,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,"$3,376.00",Upto 5k,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8
RM785,38,36-45,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,"$8,823.00",5k-10k,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9
RM786,40,36-45,No,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,"$10,322.00",10k-15k,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1
RM787,27,26-35,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,"$4,621.00",Upto 5k,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
RM788,55,46-55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,"$10,976.00",10k-15k,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2
RM789,28,26-35,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,"$3,660.00",Upto 5k,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7
RM790,44,36-45,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married,"$10,482.00",10k-15k,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6
RM791,33,26-35,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,"$7,119.00",5k-10k,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2
RM792,35,26-35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,"$9,582.00",5k-10k,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7
RM793,33,26-35,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,"$4,508.00",Upto 5k,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8
RM794,28,26-35,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,"$2,207.00",Upto 5k,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2
RM795,34,26-35,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,"$7,756.00",5k-10k,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4
RM796,37,36-45,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,"$6,694.00",5k-10k,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0
RM797,25,18-25,Yes,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,"$3,691.00",Upto 5k,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6
RM798,26,26-35,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,"$2,377.00",Upto 5k,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
RM799,33,26-35,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,"$2,313.00",Upto 5k,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2
RM800,42,36-45,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,"$17,665.00",15k+,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7
RM801,28,26-35,Yes,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,"$2,596.00",Upto 5k,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
RM802,50,46-55,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,"$4,728.00",Upto 5k,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0
RM803,33,26-35,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,"$4,302.00",Upto 5k,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
RM804,34,26-35,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,"$2,979.00",Upto 5k,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0
RM805,48,46-55,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,"$16,885.00",15k+,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1
RM806,45,36-45,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,"$5,593.00",5k-10k,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12
RM807,52,46-55,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,"$10,445.00",10k-15k,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0
RM808,38,36-45,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,"$8,740.00",5k-10k,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7
RM809,29,26-35,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,"$2,514.00",Upto 5k,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7
RM810,28,26-35,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,"$7,655.00",5k-10k,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7
RM811,46,46-55,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,"$17,465.00",15k+,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
RM812,38,36-45,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,"$7,351.00",5k-10k,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
RM813,43,36-45,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,"$10,820.00",10k-15k,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
RM814,39,36-45,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,"$12,169.00",10k-15k,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5
RM815,40,36-45,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,"$19,626.00",15k+,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9
RM816,21,18-25,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,"$2,070.00",Upto 5k,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
RM817,39,36-45,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,"$6,782.00",5k-10k,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
RM818,36,36-45,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,"$7,779.00",5k-10k,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
RM819,31,26-35,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,"$2,791.00",Upto 5k,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2
RM820,28,26-35,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,"$3,201.00",Upto 5k,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
RM821,35,26-35,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,"$4,968.00",Upto 5k,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
RM822,49,46-55,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,"$13,120.00",10k-15k,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3
RM823,34,26-35,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,"$4,033.00",Upto 5k,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2
RM824,29,26-35,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,1,1143,4,Female,61,3,1,Research Scientist,2,Divorced,"$3,291.00",Upto 5k,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1
RM825,42,36-45,No,Travel_Rarely,188,Research & Development,29,3,Medical,1,1148,2,Male,56,1,2,Laboratory Technician,4,Single,"$4,272.00",Upto 5k,9558,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0
RM826,29,26-35,No,Travel_Rarely,718,Research & Development,8,1,Medical,1,1150,2,Male,79,2,2,Manufacturing Director,4,Married,"$5,056.00",5k-10k,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2
RM827,38,36-45,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,"$2,844.00",Upto 5k,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0
RM828,28,26-35,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,"$2,703.00",Upto 5k,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
RM829,18,18-25,Yes,Non-Travel,247,Research & Development,8,1,Medical,1,1156,3,Male,80,3,1,Laboratory Technician,3,Single,"$1,904.00",Upto 5k,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0
RM830,33,26-35,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,"$8,224.00",5k-10k,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3
RM831,41,36-45,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,"$4,766.00",Upto 5k,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0
RM832,31,26-35,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,"$2,610.00",Upto 5k,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2
